type,basisOfRecord,ocurrenceID,rightsHolder,institutionID,institutionCode,collectionCode,datasetName,catalogNumber,recordedBy,sex,lifeStage,reproductiveCondition,molt,eventDate,year,month,day,habitat,habitatVerbatim,country,countryCode,county,municipality,locality,verbatimLocality,elevation,decimalLatitude,decimalLongitude,geodeticDatum,verbatimCoordinates,verbatimLatitude,verbatimLongitude,verbatimCoordinateSystem,scientificName,acceptedNameUsage,Kingdom,phylum,class,order,family,genus,scientificNameAutorship,vernacularNameEnglish,migratoryStatus,weight,weightUnit,weightVerbatim,totalCulmen,totalCulmenUnit,totalCulmenVerbatim,billDepth,billDepthUnit,billDepthVerbatim,billWidth,billWidthUnit,billWidthVerbatim,gape,gapeUnit,gapeVerbatim,wingLength,wingLengthUnit,wingLengthVerbatim,tailLength,tailLengthUnit,tailLengthVerbatim,tarsusLength,tarsusLengthUnit,tarsusLengthVerbatim,totalLength,totalLengthUnit,totalLengthVerbatim
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa01369,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,AlderPlantations (UCa Project Nº 000414),Aves:HOC:UCa01369,"LFSR, DPG, AHJ, RRS",Undetermined,Adult,Reproductive,Body molt,2008-11-06,2008,11,6,ForestPlantation,Forest plantation (Alnus acuminata Kunth),Colombia,CO,Caldas,Villamaría,,Reserva Forestal Protectora Bosques de la CHEC,2777,5.021426,-75.394362,WGS84,5°01'17.13'' N 75°23'39.70'' W,5°01'17.13'' N,75°23'39.70'' W,UTM18,Troglodytes solstitialis,Troglodytes solstitialis,Animal,Chordata,Aves,Passeriformes,Troglodytidae,Troglodytes,"(P.L.Sclater, 1859)",Mountain Wren,Resident,12.9,g,,15.9,mm,,2.8,mm,,,,,7.5,mm,,45,mm,,35,mm,,18.2,mm,,110,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa01370,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,AlderPlantations (UCa Project Nº 000414),Aves:HOC:UCa01370,"LFSR, DPG, AHJ, RRS",Undetermined,Inmature,Non-reproductive,No molt present,2008-11-06,2008,11,6,ForestPlantation,Forest plantation (Alnus acuminata Kunth),Colombia,CO,Caldas,Villamaría,,Reserva Forestal Protectora Bosques de la CHEC,2777,5.021426,-75.394362,WGS84,5°01'17.13'' N 75°23'39.70'' W,5°01'17.13'' N,75°23'39.70'' W,UTM18,Troglodytes solstitialis,Troglodytes solstitialis,Animal,Chordata,Aves,Passeriformes,Troglodytidae,Troglodytes,"(P.L.Sclater, 1859)",Mountain Wren,Resident,13.1,g,,15.4,mm,,3.1,mm,,,,,8.5,mm,,45,mm,,39,mm,,19.2,mm,,,,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa01371,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,AlderPlantations (UCa Project Nº 000414),Aves:HOC:UCa01371,"LFSR, DPG, AHJ, RRS",Undetermined,Inmature,Non-reproductive,No molt present,2008-11-06,2008,11,6,ForestPlantation,Forest plantation (Alnus acuminata Kunth),Colombia,CO,Caldas,Villamaría,,Reserva Forestal Protectora Bosques de la CHEC,2777,5.021426,-75.394362,WGS84,5°01'17.13'' N 75°23'39.70'' W,5°01'17.13'' N,75°23'39.70'' W,UTM18,Heliangelus exortis,Heliangelus exortis,Animal,Chordata,Aves,Apodiformes,Trochilidae,Heliangelus,"(Fraser, 1840)",Tourmaline Sunangel,Resident,4.6,g,,20.3,mm,,1.6,mm,,,,,5.6,mm,,58,mm,,40,mm,,,,,115,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa01372,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,AlderPlantations (UCa Project Nº 000414),Aves:HOC:UCa01372,"LFSR, DPG, AHJ, RRS",Undetermined,Inmature,Non-reproductive,No molt present,2008-11-05,2008,11,5,ForestPlantation,Forest plantation (Alnus acuminata Kunth),Colombia,CO,Caldas,Villamaría,,Reserva Forestal Protectora Bosques de la CHEC,2777,5.021426,-75.394362,WGS84,5°01'17.13'' N 75°23'39.70'' W,5°01'17.13'' N,75°23'39.70'' W,UTM18,Ochthoeca cinnamomeiventris,Ochthoeca cinnamomeiventris,Animal,Chordata,Aves,Passeriformes,Tyrannidae,Ochthoeca,"(Lafresnaye, 1843)",Slaty-backed Chat-Tyrant,Resident,13,g,,13.9,mm,,3.3,mm,,,,,9.6,mm,,64,mm,,50,mm,,18.7,mm,,,,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa01373,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,AlderPlantations (UCa Project Nº 000414),Aves:HOC:UCa01373,"LFSR, DPG, AHJ, RRS",Undetermined,Inmature,Non-reproductive,No molt present,2008-11-06,2008,11,6,ForestPlantation,Forest plantation (Alnus acuminata Kunth),Colombia,CO,Caldas,Villamaría,,Reserva Forestal Protectora Bosques de la CHEC,2777,5.021426,-75.394362,WGS84,5°01'17.13'' N 75°23'39.70'' W,5°01'17.13'' N,75°23'39.70'' W,UTM18,Myiothlypis nigrocristata,Myiothlypis nigrocristata,Animal,Chordata,Aves,Passeriformes,Parulidae,Myiothlypis,"(Lafresnaye, 1840)",Black-crested Warbler,Resident,16.1,g,,17.4,mm,,3.7,mm,,,,,6.8,mm,,64,mm,,65,mm,,23.4,mm,,135,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa01374,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,AlderPlantations (UCa Project Nº 000414),Aves:HOC:UCa01374,"LFSR, DPG, AHJ, RRS",Undetermined,Inmature,Non-reproductive,No molt present,2008-11-05,2008,11,5,ForestPlantation,Forest plantation (Alnus acuminata Kunth),Colombia,CO,Caldas,Villamaría,,Reserva Forestal Protectora Bosques de la CHEC,2777,5.021426,-75.394362,WGS84,5°01'17.13'' N 75°23'39.70'' W,5°01'17.13'' N,75°23'39.70'' W,UTM18,Atlapetes albinucha,Atlapetes albinucha,Animal,Chordata,Aves,Passeriformes,Emberizidae,Atlapetes,"(Lafresnaye & d'Orbigny, 1838)",White-naped Brushfinch,Resident,32.4,g,,21.4,mm,outlier,7.5,mm,,,,,10.2,mm,,70,mm,,75,mm,,27.4,mm,,183,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa01375,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,AlderPlantations (UCa Project Nº 000414),Aves:HOC:UCa01375,"LFSR, DPG, AHJ, RRS",Undetermined,Inmature,Non-reproductive,No molt present,2008-11-06,2008,11,6,ForestPlantation,Forest plantation (Alnus acuminata Kunth),Colombia,CO,Caldas,Villamaría,,Reserva Forestal Protectora Bosques de la CHEC,2777,5.021426,-75.394362,WGS84,5°01'17.13'' N 75°23'39.70'' W,5°01'17.13'' N,75°23'39.70'' W,UTM18,Tangara vassorii,Tangara vassorii,Animal,Chordata,Aves,Passeriformes,Thraupidae,Tangara,"(Boissonneau, 1840)",Blue-and-black Tanager,Resident,17.6,g,,12.5,mm,,4,mm,outlier,,,,9.2,mm,,73,mm,,52,mm,,18,mm,,140,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa01376,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,AlderPlantations (UCa Project Nº 000414),Aves:HOC:UCa01376,"LFSR, DPG, AHJ, RRS",Undetermined,Inmature,Non-reproductive,No molt present,2008-11-06,2008,11,6,ForestPlantation,Forest plantation (Alnus acuminata Kunth),Colombia,CO,Caldas,Villamaría,,Reserva Forestal Protectora Bosques de la CHEC,2777,5.021426,-75.394362,WGS84,5°01'17.13'' N 75°23'39.70'' W,5°01'17.13'' N,75°23'39.70'' W,UTM18,Diglossa cyanea,Diglossa cyanea,Animal,Chordata,Aves,Passeriformes,Thraupidae,Diglossa,"(Lafresnaye, 1840)",Masked Flowerpiercer,Resident,14.9,g,,16.3,mm,,6,mm,,,,,7.1,mm,,65,mm,,52,mm,,20.5,mm,,154,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa01377,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,AlderPlantations (UCa Project Nº 000414),Aves:HOC:UCa01377,"LFSR, DPG, AHJ, RRS",Undetermined,Adult,Non-reproductive,No molt present,2008-11-06,2008,11,6,ForestPlantation,Forest plantation (Alnus acuminata Kunth),Colombia,CO,Caldas,Villamaría,,Reserva Forestal Protectora Bosques de la CHEC,2777,5.021426,-75.394362,WGS84,5°01'17.13'' N 75°23'39.70'' W,5°01'17.13'' N,75°23'39.70'' W,UTM18,Catharus fuscater,Catharus fuscater,Animal,Chordata,Aves,Passeriformes,Turdidae,Catharus,"(Lafresnaye, 1845)",Slaty-backed Nightingale-Thrush,Migratory,,,,19,mm,,4.1,mm,,,,,9.6,mm,,105,mm,,75,mm,,29.1,mm,,195,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa01378,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,AlderPlantations (UCa Project Nº 000414),Aves:HOC:UCa01378,"LFSR, DPG, AHJ, RRS",Undetermined,Inmature,Non-reproductive,No molt present,2008-11-06,2008,11,6,ForestPlantation,Forest plantation (Alnus acuminata Kunth),Colombia,CO,Caldas,Villamaría,,Reserva Forestal Protectora Bosques de la CHEC,2777,5.021426,-75.394362,WGS84,5°01'17.13'' N 75°23'39.70'' W,5°01'17.13'' N,75°23'39.70'' W,UTM18,Phaethornis syrmatophorus,Phaethornis syrmatophorus,Animal,Chordata,Aves,Apodiformes,Trochilidae,Phaethornis,"(Gould, 1851)",Tawny-bellied Hermit,Resident,5.8,g,,43.1,mm,,3.1,mm,,,,,5.9,mm,,61,mm,,75,mm,,,,,,,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa01379,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,AlderPlantations (UCa Project Nº 000414),Aves:HOC:UCa01379,"LFSR, DPG, AHJ, RRS",Male,Inmature,Non-reproductive,No molt present,2008-11-06,2008,11,6,ForestPlantation,Forest plantation (Alnus acuminata Kunth),Colombia,CO,Caldas,Villamaría,,Reserva Forestal Protectora Bosques de la CHEC,2777,5.021426,-75.394362,WGS84,5°01'17.13'' N 75°23'39.70'' W,5°01'17.13'' N,75°23'39.70'' W,UTM18,Trogon personatus,Trogon personatus,Animal,Chordata,Aves,Trogoniformes,Trogonidae,Trogon,"(Gould, 1842)",Masked Trogon,Resident,,,,23.7,mm,,8,mm,,,,,15.7,mm,,120,mm,,170,mm,,15.9,mm,,,,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa01380,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,AlderPlantations (UCa Project Nº 000414),Aves:HOC:UCa01380,"LFSR, DPG, AHJ, RRS",Undetermined,Inmature,Non-reproductive,No molt present,2008-11-06,2008,11,6,ForestPlantation,Forest plantation (Alnus acuminata Kunth),Colombia,CO,Caldas,Villamaría,,Reserva Forestal Protectora Bosques de la CHEC,2777,5.021426,-75.394362,WGS84,5°01'17.13'' N 75°23'39.70'' W,5°01'17.13'' N,75°23'39.70'' W,UTM18,Dendrocincla tyrannina,Dendrocincla tyrannina,Animal,Chordata,Aves,Passeriformes,Furnariidae,Dendrocincla,"(Lafresnaye, 1851)",Tyrannine Woodcreeper,Resident,50.8,g,,36.2,mm,,9.2,mm,,,,,13.5,mm,,125,mm,,119,mm,,26.9,mm,,285,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa01381,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,AlderPlantations (UCa Project Nº 000414),Aves:HOC:UCa01381,"LFSR, DPG, AHJ, RRS",Undetermined,Adult,Reproductive,No molt present,2008-11-06,2008,11,6,ForestPlantation,Forest plantation (Alnus acuminata Kunth),Colombia,CO,Caldas,Villamaría,,Reserva Forestal Protectora Bosques de la CHEC,2777,5.021426,-75.394362,WGS84,5°01'17.13'' N 75°23'39.70'' W,5°01'17.13'' N,75°23'39.70'' W,UTM18,Pyrrhomyias cinnamomeus,Pyrrhomyias cinnamomeus,Animal,Chordata,Aves,Passeriformes,Tyrannidae,Pyrrhomyias,"(Orbigny & Lafresnaye, 1837)",Cinnamon Flycatcher,Resident,10.3,g,,14.3,mm,,2.9,mm,,,,,7.5,mm,,69,mm,,65,mm,,14,mm,,135,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa01382,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,AlderPlantations (UCa Project Nº 000414),Aves:HOC:UCa01382,"LFSR, DPG, AHJ, RRS",Undetermined,Inmature,Non-reproductive,No molt present,2008-11-02,2008,11,2,ForestPlantation,Forest plantation (Alnus acuminata Kunth),Colombia,CO,Caldas,Villamaría,,Reserva Forestal Protectora Bosques de la CHEC,2777,5.021426,-75.394362,WGS84,5°01'17.13'' N 75°23'39.70'' W,5°01'17.13'' N,75°23'39.70'' W,UTM18,Troglodytes solstitialis,Troglodytes solstitialis,Animal,Chordata,Aves,Passeriformes,Troglodytidae,Troglodytes,"(P.L.Sclater, 1859)",Mountain Wren,Resident,12.5,g,,16.7,mm,,3.2,mm,,,,,6,mm,,45,mm,,,,,21.4,mm,,,,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa01383,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,AlderPlantations (UCa Project Nº 000414),Aves:HOC:UCa01383,"LFSR, DPG, AHJ, RRS",Undetermined,Adult,Non-reproductive,No molt present,2008-11-03,2008,11,3,ForestPlantation,Forest plantation (Alnus acuminata Kunth),Colombia,CO,Caldas,Villamaría,,Reserva Forestal Protectora Bosques de la CHEC,2777,5.021426,-75.394362,WGS84,5°01'17.13'' N 75°23'39.70'' W,5°01'17.13'' N,75°23'39.70'' W,UTM18,Myiothlypis coronata,Myiothlypis coronata,Animal,Chordata,Aves,Passeriformes,Parulidae,Myiothlypis,"(Tschudi, 1844)",Russet-crowned Warbler,Resident,17,g,,16.2,mm,,3.9,mm,,,,,6.9,mm,,64,mm,,61,mm,,22.4,mm,,150,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa01384,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,AlderPlantations (UCa Project Nº 000414),Aves:HOC:UCa01384,"LFSR, DPG, AHJ, RRS",Male,Adult,Non-reproductive,Flight feather and body molt,2008-11-02,2008,11,2,ForestPlantation,Forest plantation (Alnus acuminata Kunth),Colombia,CO,Caldas,Villamaría,,Reserva Forestal Protectora Bosques de la CHEC,2777,5.021426,-75.394362,WGS84,5°01'17.13'' N 75°23'39.70'' W,5°01'17.13'' N,75°23'39.70'' W,UTM18,Diglossa cyanea,Diglossa cyanea,Animal,Chordata,Aves,Passeriformes,Thraupidae,Diglossa,"(Lafresnaye, 1840)",Masked Flowerpiercer,Resident,17.1,g,,16,mm,,4.9,mm,,,,,7.8,mm,,75,mm,,60,mm,,21.3,mm,,152,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa01385,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,AlderPlantations (UCa Project Nº 000414),Aves:HOC:UCa01385,"LFSR, DPG, AHJ, RRS",Undetermined,Inmature,Non-reproductive,No molt present,2008-11-02,2008,11,2,ForestPlantation,Forest plantation (Alnus acuminata Kunth),Colombia,CO,Caldas,Villamaría,,Reserva Forestal Protectora Bosques de la CHEC,2777,5.021426,-75.394362,WGS84,5°01'17.13'' N 75°23'39.70'' W,5°01'17.13'' N,75°23'39.70'' W,UTM18,Ochthoeca diadema,Ochthoeca diadema,Animal,Chordata,Aves,Passeriformes,Tyrannidae,Ochthoeca,"(Hartlaub, 1843)",Yellow-bellied Chat-Tyrant,Resident,11.4,g,,12.3,mm,,,,,,,,,,,,,,,,,,,,125,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa01386,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,AlderPlantations (UCa Project Nº 000414),Aves:HOC:UCa01386,"LFSR, DPG, AHJ, RRS",Undetermined,Adult,Non-reproductive,No molt present,2008-11-02,2008,11,2,ForestPlantation,Forest plantation (Alnus acuminata Kunth),Colombia,CO,Caldas,Villamaría,,Reserva Forestal Protectora Bosques de la CHEC,2777,5.021426,-75.394362,WGS84,5°01'17.13'' N 75°23'39.70'' W,5°01'17.13'' N,75°23'39.70'' W,UTM18,Ochthoeca diadema,Ochthoeca diadema,Animal,Chordata,Aves,Passeriformes,Tyrannidae,Ochthoeca,"(Hartlaub, 1843)",Yellow-bellied Chat-Tyrant,Resident,12.5,g,outlier,10.5,mm,,3.6,mm,,,,,,,,65,mm,,55,mm,,21.4,mm,,125,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa01387,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,AlderPlantations (UCa Project Nº 000414),Aves:HOC:UCa01387,"LFSR, DPG, AHJ, RRS",Undetermined,Inmature,Non-reproductive,No molt present,2008-11-03,2008,11,3,ForestPlantation,Forest plantation (Alnus acuminata Kunth),Colombia,CO,Caldas,Villamaría,,Reserva Forestal Protectora Bosques de la CHEC,2777,5.021426,-75.394362,WGS84,5°01'17.13'' N 75°23'39.70'' W,5°01'17.13'' N,75°23'39.70'' W,UTM18,Dendrocincla tyrannina,Dendrocincla tyrannina,Animal,Chordata,Aves,Passeriformes,Furnariidae,Dendrocincla,"(Lafresnaye, 1851)",Tyrannine Woodcreeper,Resident,46.6,g,,32.1,mm,,8.4,mm,,,,,12.8,mm,,132,mm,,120,mm,,26.6,mm,,285,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa01388,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,AlderPlantations (UCa Project Nº 000414),Aves:HOC:UCa01388,"LFSR, DPG, AHJ, RRS",Undetermined,Adult,Non-reproductive,Flight feather and body molt,2008-11-02,2008,11,2,ForestPlantation,Forest plantation (Alnus acuminata Kunth),Colombia,CO,Caldas,Villamaría,,Reserva Forestal Protectora Bosques de la CHEC,2777,5.021426,-75.394362,WGS84,5°01'17.13'' N 75°23'39.70'' W,5°01'17.13'' N,75°23'39.70'' W,UTM18,Diglossa cyanea,Diglossa cyanea,Animal,Chordata,Aves,Passeriformes,Thraupidae,Diglossa,"(Lafresnaye, 1840)",Masked Flowerpiercer,Resident,16.5,g,,16,mm,,4.8,mm,,,,,7.8,mm,,76,mm,,55,mm,,18.1,mm,,153,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa01389,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,AlderPlantations (UCa Project Nº 000414),Aves:HOC:UCa01389,"LFSR, DPG, AHJ, RRS",Undetermined,Adult,Non-reproductive,No molt present,2008-11-03,2008,11,3,ForestPlantation,Forest plantation (Alnus acuminata Kunth),Colombia,CO,Caldas,Villamaría,,Reserva Forestal Protectora Bosques de la CHEC,2777,5.021426,-75.394362,WGS84,5°01'17.13'' N 75°23'39.70'' W,5°01'17.13'' N,75°23'39.70'' W,UTM18,Boissonneaua flavescens,Boissonneaua flavescens,Animal,Chordata,Aves,Apodiformes,Trochilidae,Boissonneaua,"(Loddiges, 1832)",Buff-tailed Coronet,Resident,7.99,g,,27,mm,,2.1,mm,,,,,5,mm,,74,mm,,45,mm,,,,,115,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa01390,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,AlderPlantations (UCa Project Nº 000414),Aves:HOC:UCa01390,"LFSR, DPG, AHJ, RRS",Undetermined,Inmature,Non-reproductive,No molt present,2008-11-03,2008,11,3,ForestPlantation,Forest plantation (Alnus acuminata Kunth),Colombia,CO,Caldas,Villamaría,,Reserva Forestal Protectora Bosques de la CHEC,2777,5.021426,-75.394362,WGS84,5°01'17.13'' N 75°23'39.70'' W,5°01'17.13'' N,75°23'39.70'' W,UTM18,Phaethornis syrmatophorus,Phaethornis syrmatophorus,Animal,Chordata,Aves,Apodiformes,Trochilidae,Phaethornis,"(Gould, 1851)",Tawny-bellied Hermit,Resident,7.3,g,,40.9,mm,,1.2,mm,,,,,3.9,mm,,60.3,mm,,35,mm,,,,,116,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa01391,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,AlderPlantations (UCa Project Nº 000414),Aves:HOC:UCa01391,"LFSR, DPG, AHJ, RRS",Undetermined,Inmature,Non-reproductive,No molt present,2008-11-03,2008,11,3,ForestPlantation,Forest plantation (Alnus acuminata Kunth),Colombia,CO,Caldas,Villamaría,,Reserva Forestal Protectora Bosques de la CHEC,2777,5.021426,-75.394362,WGS84,5°01'17.13'' N 75°23'39.70'' W,5°01'17.13'' N,75°23'39.70'' W,UTM18,Kleinothraupis atropileus,Kleinothraupis atropileus,Animal,Chordata,Aves,Passeriformes,Thraupidae,Kleinothraupis,"(Lafresnaye, 1842)",Black-capped Hemispingus,Resident,27.4,g,,15.5,mm,,5.3,mm,,,,,9.3,mm,,85,mm,,80,mm,,25.8,mm,,175,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa01392,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,AlderPlantations (UCa Project Nº 000414),Aves:HOC:UCa01392,"LFSR, DPG, AHJ, RRS",Undetermined,Inmature,Non-reproductive,No molt present,2008-11-02,2008,11,2,ForestPlantation,Forest plantation (Alnus acuminata Kunth),Colombia,CO,Caldas,Villamaría,,Reserva Forestal Protectora Bosques de la CHEC,2777,5.021426,-75.394362,WGS84,5°01'17.13'' N 75°23'39.70'' W,5°01'17.13'' N,75°23'39.70'' W,UTM18,Adelomyia melanogenys,Adelomyia melanogenys,Animal,Chordata,Aves,Apodiformes,Trochilidae,Adelomyia,"(Fraser, 1840)",Speckled Hummingbird,Resident,4,g,,16,mm,,2.4,mm,,,,,4.3,mm,,57,mm,,34,mm,,,,,,,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa01393,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,AlderPlantations (UCa Project Nº 000414),Aves:HOC:UCa01393,"LFSR, DPG, AHJ, RRS",Undetermined,Adult,Non-reproductive,No molt present,2008-11-02,2008,11,2,ForestPlantation,Forest plantation (Alnus acuminata Kunth),Colombia,CO,Caldas,Villamaría,,Reserva Forestal Protectora Bosques de la CHEC,2777,5.021426,-75.394362,WGS84,5°01'17.13'' N 75°23'39.70'' W,5°01'17.13'' N,75°23'39.70'' W,UTM18,Cardellina canadensis,Cardellina canadensis,Animal,Chordata,Aves,Passeriformes,Parulidae,Cardellina,"(Linnaeus, 1766)",Canada Warbler,Migratory,11.2,g,,14.1,mm,,3.8,mm,,,,,6,mm,,63,mm,,61,mm,outlier,22.4,mm,,129,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa01394,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,AlderPlantations (UCa Project Nº 000414),Aves:HOC:UCa01394,"LFSR, DPG, AHJ, RRS",Undetermined,Adult,Reproductive,Flight feather and body molt,2008-11-02,2008,11,2,ForestPlantation,Forest plantation (Alnus acuminata Kunth),Colombia,CO,Caldas,Villamaría,,Reserva Forestal Protectora Bosques de la CHEC,2777,5.021426,-75.394362,WGS84,5°01'17.13'' N 75°23'39.70'' W,5°01'17.13'' N,75°23'39.70'' W,UTM18,Arremon brunneinucha,Arremon brunneinucha,Animal,Chordata,Aves,Passeriformes,Emberizidae,Arremon,"(Lafresnaye, 1839)",Chestnut-capped Brushfinch,Resident,43,g,,22.5,mm,,7.7,mm,,,,,10.1,mm,,80,mm,,85,mm,,24.5,mm,,,,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa01395,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,AlderPlantations (UCa Project Nº 000414),Aves:HOC:UCa01395,"LFSR, DPG, AHJ, RRS",Undetermined,Inmature,Non-reproductive,No molt present,2008-11-02,2008,11,2,ForestPlantation,Forest plantation (Alnus acuminata Kunth),Colombia,CO,Caldas,Villamaría,,Reserva Forestal Protectora Bosques de la CHEC,2777,5.021426,-75.394362,WGS84,5°01'17.13'' N 75°23'39.70'' W,5°01'17.13'' N,75°23'39.70'' W,UTM18,Cinnycerthia olivascens,Cinnycerthia olivascens,Animal,Chordata,Aves,Passeriformes,Troglodytidae,Cinnycerthia,"(Sharpe, 1882)",Sharpe's Wren,Resident,,,,18.7,mm,,5.3,mm,,,,,8.1,mm,,68,mm,,65,mm,,,,,165,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa01396,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,AlderPlantations (UCa Project Nº 000414),Aves:HOC:UCa01396,"LFSR, DPG, AHJ, RRS",Undetermined,Inmature,Non-reproductive,No molt present,2008-11-02,2008,11,2,ForestPlantation,Forest plantation (Alnus acuminata Kunth),Colombia,CO,Caldas,Villamaría,,Reserva Forestal Protectora Bosques de la CHEC,2777,5.021426,-75.394362,WGS84,5°01'17.13'' N 75°23'39.70'' W,5°01'17.13'' N,75°23'39.70'' W,UTM18,Troglodytes solstitialis,Troglodytes solstitialis,Animal,Chordata,Aves,Passeriformes,Troglodytidae,Troglodytes,"(P.L.Sclater, 1859)",Mountain Wren,Resident,12.7,g,,16.7,mm,,3,mm,,,,,4.9,mm,,46,mm,,39,mm,,17.6,mm,,110,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa01397,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,AlderPlantations (UCa Project Nº 000414),Aves:HOC:UCa01397,"LFSR, DPG, AHJ, RRS",Undetermined,Inmature,Non-reproductive,No molt present,2008-11-02,2008,11,2,ForestPlantation,Forest plantation (Alnus acuminata Kunth),Colombia,CO,Caldas,Villamaría,,Reserva Forestal Protectora Bosques de la CHEC,2777,5.021426,-75.394362,WGS84,5°01'17.13'' N 75°23'39.70'' W,5°01'17.13'' N,75°23'39.70'' W,UTM18,Ochthoeca cinnamomeiventris,Ochthoeca cinnamomeiventris,Animal,Chordata,Aves,Passeriformes,Tyrannidae,Ochthoeca,"(Lafresnaye, 1843)",Slaty-backed Chat-Tyrant,Resident,11.7,g,,11.5,mm,,3.3,mm,,,,,7.2,mm,,61,mm,,58,mm,,,,,125,mm,
PhysicalObject,HumanObservation,UCa:LabEcol:Aves:HOC:UCa01398,Universidad de Caldas,Universidad de Caldas,UCa,Aves:HOC,AlderPlantations (UCa Project Nº 000414),Aves:HOC:UCa01398,"LFSR, DPG, AHJ, RRS",Undetermined,Adult,Reproductive,No molt present,2008-11-03,2008,11,3,ForestPlantation,Forest plantation (Alnus acuminata Kunth),Colombia,CO,Caldas,Villamaría,,Reserva Forestal Protectora Bosques de la CHEC,2777,5.021426,-75.394362,WGS84,5°01'17.13'' N 75°23'39.70'' W,5°01'17.13'' N,75°23'39.70'' W,UTM18,Xiphocolaptes promeropirhynchus,Xiphocolaptes promeropirhynchus,Animal,Chordata,Aves,Passeriformes,Furnariidae,Xiphocolaptes,"(Lesson, 1840)",Strong-billed Woodcreeper,Resident,142,g,outlier,50.4,mm,,9.9,mm,,,,,18.5,mm,,145,mm,,135,mm,,33.7,mm,,310,mm,
